,index,name,type,start_time,duration,mosi,miso,~miso,decoded,meaning,CB1,CB1_bin,BED,BED_bin
1124,3373,SPI,result,12.54855728,0.00084864,0x00,0xFF,0x00,PATTERN DATA,,,,,
1125,3376,SPI,result,12.54980416,0.0008488,0x00,0xFF,0x00,PATTERN DATA,,,,,
1126,3379,SPI,result,12.55105104,0.0008488,0x00,0xFF,0x00,PATTERN DATA,,,,,
1127,3382,SPI,result,12.55229808,0.00084864,0x00,0xFF,0x00,PATTERN DATA,,,,,
1128,3385,SPI,result,12.55354496,0.00084864,0x00,0xFF,0x00,PATTERN DATA,,,,,
1129,3388,SPI,result,12.55479184,0.00084864,0x01,0xFF,0x00,PATTERN DATA,,,,,
1130,3391,SPI,result,12.55603872,0.0008488,0x00,0xFE,0x01,PATTERN DATA,,,,,
1131,3394,SPI,result,12.5572856,0.0008488,0x00,0xFF,0x00,PATTERN DATA,,,,,
1132,3397,SPI,result,12.5592128,0.00084864,0x00,0xFF,0x00,PATTERN DATA,,,,,
1133,3400,SPI,result,12.56045968,0.00084864,0x00,0xFF,0x00,PATTERN DATA,,,,,
1134,3403,SPI,result,12.56170656,0.0008488,0x00,0xFF,0x00,PATTERN DATA,,,,,
1135,3406,SPI,result,12.56295344,0.0008488,0x00,0xFF,0x00,PATTERN DATA,,,,,
1136,3409,SPI,result,12.56420048,0.00084864,0x00,0xFF,0x00,PATTERN DATA,,,,,
1137,3412,SPI,result,12.56544736,0.00084864,0x00,0xFF,0x00,PATTERN DATA,,,,,
1138,3415,SPI,result,12.56669424,0.00084864,0x00,0xFF,0x00,PATTERN DATA,,,,,
1139,3418,SPI,result,12.56782784,0.00084864,0x87,0xFF,0x00,EOM,,,,,
1140,3421,SPI,result,12.56975488,0.00084864,0x47,0x76,0x89,BED,pattern fully received,,,0x89,10001001
1141,3424,SPI,result,12.57088848,0.00084864,0x89,0xB8,0x47,ACK,,,,,
1142,3427,SPI,result,12.57213536,0.00084864,0xF0,0xB8,0x47,CB1,???,0xF0,11110000,,
1143,3430,SPI,result,12.57326896,0.00084864,0x87,0x0F,0xF0,EOM,,,,,
1144,3433,SPI,result,12.5744024,0.0008488,0x47,0x42,0xBD,BED,???,,,0xBD,10111101
1145,3436,SPI,result,12.575536,0.0008488,0xBD,0xB8,0x47,ACK,,,,,
1146,3439,SPI,result,12.5766696,0.00084864,0x07,0xB8,0x47,CB1,confirm receipt,0x07,00000111,,
1147,3442,SPI,result,12.5778032,0.00084864,0x87,0xF8,0x07,EOM,,,,,
1148,3445,SPI,result,12.67551616,0.00084864,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1149,3448,SPI,result,12.6766496,0.0008488,0x01,0xB8,0x47,ACK,,,,,
1150,3451,SPI,result,12.67857664,0.0008488,0x8B,0xB8,0x47,CB1,nothing to say?,0x8B,10001011,,
1151,3454,SPI,result,12.67971024,0.0008488,0x87,0x74,0x8B,EOM,,,,,
1152,3457,SPI,result,12.7774232,0.00084864,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1153,3460,SPI,result,12.7785568,0.00084864,0x01,0xB8,0x47,ACK,,,,,
1154,3463,SPI,result,12.77969024,0.0008488,0x8B,0xB8,0x47,CB1,nothing to say?,0x8B,10001011,,
1155,3466,SPI,result,12.78082384,0.0008488,0x87,0x74,0x8B,EOM,,,,,
1156,3469,SPI,result,12.87853712,0.00084864,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1157,3472,SPI,result,12.87967056,0.0008488,0x01,0xB8,0x47,ACK,,,,,
1158,3475,SPI,result,12.88080416,0.0008488,0x8B,0xB8,0x47,CB1,nothing to say?,0x8B,10001011,,
1159,3478,SPI,result,12.88205104,0.0008488,0x87,0x74,0x8B,EOM,,,,,
1160,3481,SPI,result,12.97976432,0.0008488,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1161,3484,SPI,result,12.98089792,0.0008488,0x01,0xB8,0x47,ACK,,,,,
1162,3487,SPI,result,12.98203152,0.0008488,0x8B,0xB8,0x47,CB1,nothing to say?,0x8B,10001011,,
1163,3490,SPI,result,12.98316512,0.00084864,0x87,0x74,0x8B,EOM,,,,,
1164,3493,SPI,result,13.08076496,0.0008488,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1165,3496,SPI,result,13.08189856,0.0008488,0x01,0xB8,0x47,ACK,,,,,
1166,3499,SPI,result,13.0838256,0.0008488,0x8B,0xB8,0x47,CB1,nothing to say?,0x8B,10001011,,
1167,3502,SPI,result,13.0849592,0.0008488,0x87,0x74,0x8B,EOM,,,,,
1168,3505,SPI,result,13.12270688,0.0008488,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1169,3508,SPI,result,13.12384048,0.0008488,0x01,0xB8,0x47,ACK,,,,,
1170,3511,SPI,result,13.12497408,0.00084864,0x8B,0xB8,0x47,CB1,nothing to say?,0x8B,10001011,,
1171,3514,SPI,result,13.12610768,0.00084864,0x87,0x74,0x8B,EOM,,,,,
1172,3517,SPI,result,13.12735456,0.00084864,0x47,0x72,0x8D,BED,eol/direction change,,,0x8D,10001101
1173,3520,SPI,result,13.12848816,0.00084864,0x8D,0xB8,0x47,ACK,,,,,
1174,3523,SPI,result,13.13018848,0.00084864,0x07,0xB8,0x47,CB1,confirm receipt,0x07,00000111,,
1175,3526,SPI,result,13.13132208,0.00084864,0x87,0xF8,0x07,EOM,,,,,
1176,3529,SPI,result,13.22903536,0.00084864,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1177,3532,SPI,result,13.2301688,0.0008488,0x01,0xB8,0x47,ACK,,,,,
1178,3535,SPI,result,13.2313024,0.0008488,0x8B,0xB8,0x47,CB1,nothing to say?,0x8B,10001011,,
1179,3538,SPI,result,13.232436,0.00084864,0x87,0x74,0x8B,EOM,,,,,
1180,3541,SPI,result,13.33014912,0.0008488,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1181,3544,SPI,result,13.33230288,0.0008488,0x01,0xB8,0x47,ACK,,,,,
1182,3547,SPI,result,13.33343648,0.0008488,0x8B,0xB8,0x47,CB1,nothing to say?,0x8B,10001011,,
1183,3550,SPI,result,13.33457008,0.00084864,0x87,0x74,0x8B,EOM,,,,,
1184,3553,SPI,result,13.43228336,0.00084864,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1185,3556,SPI,result,13.43341696,0.00084864,0x01,0xB8,0x47,ACK,,,,,
1186,3559,SPI,result,13.4345504,0.0008488,0x8B,0xB8,0x47,CB1,nothing to say?,0x8B,10001011,,
1187,3562,SPI,result,13.435684,0.0008488,0x87,0x74,0x8B,EOM,,,,,
1188,3565,SPI,result,13.53453088,0.0008488,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1189,3568,SPI,result,13.53566448,0.00084864,0x01,0xB8,0x47,ACK,,,,,
1190,3571,SPI,result,13.53679808,0.00084864,0x8B,0xB8,0x47,CB1,nothing to say?,0x8B,10001011,,
1191,3574,SPI,result,13.53793152,0.0008488,0x87,0x74,0x8B,EOM,,,,,
1192,3577,SPI,result,13.63564496,0.00084864,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1193,3580,SPI,result,13.6367784,0.0008488,0x01,0xB8,0x47,ACK,,,,,
1194,3583,SPI,result,13.637912,0.0008488,0x8B,0xB8,0x47,CB1,nothing to say?,0x8B,10001011,,
1195,3586,SPI,result,13.6390456,0.0008488,0x87,0x74,0x8B,EOM,,,,,
1196,3589,SPI,result,13.73675888,0.0008488,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1197,3592,SPI,result,13.73789248,0.00084864,0x01,0xB8,0x47,ACK,,,,,
1198,3595,SPI,result,13.73902608,0.00084864,0x8B,0xB8,0x47,CB1,nothing to say?,0x8B,10001011,,
1199,3598,SPI,result,13.74015952,0.0008488,0x87,0x74,0x8B,EOM,,,,,
1200,3601,SPI,result,13.8378728,0.00084864,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1201,3604,SPI,result,13.83900624,0.0008488,0x01,0xB8,0x47,ACK,,,,,
1202,3607,SPI,result,13.84013984,0.0008488,0x8B,0xB8,0x47,CB1,nothing to say?,0x8B,10001011,,
1203,3610,SPI,result,13.84127344,0.0008488,0x87,0x74,0x8B,EOM,,,,,
1204,3613,SPI,result,13.87199312,0.00084864,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1205,3616,SPI,result,13.87312656,0.0008488,0x01,0xB8,0x47,ACK,,,,,
1206,3619,SPI,result,13.87426016,0.0008488,0x8B,0xB8,0x47,CB1,nothing to say?,0x8B,10001011,,
1207,3622,SPI,result,13.87539376,0.00084864,0x87,0x74,0x8B,EOM,,,,,
1208,3625,SPI,result,13.87664064,0.0008488,0x47,0xF2,0x0D,BED,eol/direction change?,,,0x0D,00001101
1209,3628,SPI,result,13.87777424,0.00084864,0x0D,0xB8,0x47,ACK,,,,,
1210,3631,SPI,result,13.87890784,0.00084864,0x07,0xB8,0x47,CB1,confirm receipt,0x07,00000111,,
1211,3634,SPI,result,13.88004128,0.0008488,0x87,0xF8,0x07,EOM,,,,,
1212,3637,SPI,result,13.88117488,0.0008488,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1213,3640,SPI,result,13.88230848,0.0008488,0x01,0xB8,0x47,ACK,,,,,
1214,3643,SPI,result,13.88344208,0.00084864,0x6B,0xB8,0x47,CB1,???,0x6B,01101011,,
1215,3646,SPI,result,13.88457568,0.00084864,0x87,0x94,0x6B,EOM,,,,,
1216,3649,SPI,result,13.88582256,0.00084864,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1217,3652,SPI,result,13.88695616,0.00084864,0x01,0xB8,0x47,ACK,,,,,
1218,3655,SPI,result,13.88865648,0.00084864,0x6B,0xB8,0x47,CB1,???,0x6B,01101011,,
1219,3658,SPI,result,13.88979008,0.00084864,0x87,0x94,0x6B,EOM,,,,,
1220,3661,SPI,result,13.89103696,0.00084864,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1221,3664,SPI,result,13.89217056,0.00084864,0x01,0xB8,0x47,ACK,,,,,
1222,3667,SPI,result,13.893304,0.0008488,0x6B,0xB8,0x47,CB1,???,0x6B,01101011,,
1223,3670,SPI,result,13.8944376,0.0008488,0x87,0x94,0x6B,EOM,,,,,
1224,3673,SPI,result,13.89568448,0.0008488,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1225,3676,SPI,result,13.89681808,0.0008488,0x01,0xB8,0x47,ACK,,,,,
1226,3679,SPI,result,13.89795168,0.0008488,0x6B,0xB8,0x47,CB1,???,0x6B,01101011,,
1227,3682,SPI,result,13.89908528,0.00084864,0x87,0x94,0x6B,EOM,,,,,
1228,3685,SPI,result,13.90033216,0.0008488,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1229,3688,SPI,result,13.90146576,0.00084864,0x01,0xB8,0x47,ACK,,,,,
1230,3691,SPI,result,13.90305264,0.0008488,0x6B,0xB8,0x47,CB1,???,0x6B,01101011,,
1231,3694,SPI,result,13.90418624,0.0008488,0x87,0x94,0x6B,EOM,,,,,
1232,3697,SPI,result,13.90543312,0.0008488,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1233,3700,SPI,result,13.90656672,0.0008488,0x01,0xB8,0x47,ACK,,,,,
1234,3703,SPI,result,13.90770032,0.0008488,0x6B,0xB8,0x47,CB1,???,0x6B,01101011,,
1235,3706,SPI,result,13.90883392,0.00084864,0x87,0x94,0x6B,EOM,,,,,
1236,3709,SPI,result,13.9100808,0.0008488,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1237,3712,SPI,result,13.9112144,0.00084864,0x01,0xB8,0x47,ACK,,,,,
1238,3715,SPI,result,13.912348,0.00084864,0x6B,0xB8,0x47,CB1,???,0x6B,01101011,,
1239,3718,SPI,result,13.91348144,0.0008488,0x87,0x94,0x6B,EOM,,,,,
1240,3721,SPI,result,13.91586192,0.0008488,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1241,3724,SPI,result,13.91699552,0.0008488,0x01,0xB8,0x47,ACK,,,,,
1242,3727,SPI,result,13.91812912,0.00084864,0x6B,0xB8,0x47,CB1,???,0x6B,01101011,,
1243,3730,SPI,result,13.91926272,0.00084864,0x87,0x94,0x6B,EOM,,,,,
1244,3733,SPI,result,13.9205096,0.00084864,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1245,3736,SPI,result,13.9216432,0.00084864,0x01,0xB8,0x47,ACK,,,,,
1246,3739,SPI,result,13.92289008,0.00084864,0x6B,0xB8,0x47,CB1,???,0x6B,01101011,,
1247,3742,SPI,result,13.92402368,0.00084864,0x87,0x94,0x6B,EOM,,,,,
1248,3745,SPI,result,13.92527056,0.00084864,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1249,3748,SPI,result,13.92640416,0.00084864,0x01,0xB8,0x47,ACK,,,,,
1250,3751,SPI,result,13.92787776,0.00084864,0x6B,0xB8,0x47,CB1,???,0x6B,01101011,,
1251,3754,SPI,result,13.92901136,0.00084864,0x87,0x94,0x6B,EOM,,,,,
1252,3757,SPI,result,13.93025824,0.00084864,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1253,3760,SPI,result,13.93139184,0.00084864,0x01,0xB8,0x47,ACK,,,,,
1254,3763,SPI,result,13.93252528,0.0008488,0x6B,0xB8,0x47,CB1,???,0x6B,01101011,,
1255,3766,SPI,result,13.93365888,0.0008488,0x87,0x94,0x6B,EOM,,,,,
1256,3769,SPI,result,13.93490576,0.0008488,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1257,3772,SPI,result,13.93603936,0.0008488,0x01,0xB8,0x47,ACK,,,,,
1258,3775,SPI,result,13.93717296,0.00084864,0x6B,0xB8,0x47,CB1,???,0x6B,01101011,,
1259,3778,SPI,result,13.93887328,0.00084864,0x87,0x94,0x6B,EOM,,,,,
1260,3781,SPI,result,13.94012016,0.0008488,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1261,3784,SPI,result,13.94125376,0.00084864,0x01,0xB8,0x47,ACK,,,,,
1262,3787,SPI,result,13.94238736,0.00084864,0x8B,0xB8,0x47,CB1,nothing to say?,0x8B,10001011,,
1263,3790,SPI,result,13.9435208,0.0008488,0x87,0x74,0x8B,EOM,,,,,
1264,3793,SPI,result,13.94476784,0.00084864,0x47,0x7A,0x85,BED,row counter hit,,,0x85,10000101
1265,3796,SPI,result,13.94590128,0.0008488,0x85,0xB8,0x47,ACK,,,,,
1266,3799,SPI,result,13.9472616,0.0008488,0x00,0xB8,0x47,PATTERN DATA,,,,,
1267,3802,SPI,result,13.94918864,0.0008488,0x00,0xFF,0x00,PATTERN DATA,,,,,
1268,3805,SPI,result,13.95043568,0.00084864,0x00,0xFF,0x00,PATTERN DATA,,,,,
1269,3808,SPI,result,13.95168256,0.00084864,0x00,0xFF,0x00,PATTERN DATA,,,,,
1270,3811,SPI,result,13.95292944,0.00084864,0x00,0xFF,0x00,PATTERN DATA,,,,,
1271,3814,SPI,result,13.95417632,0.0008488,0x00,0xFF,0x00,PATTERN DATA,,,,,
1272,3817,SPI,result,13.9554232,0.0008488,0x00,0xFF,0x00,PATTERN DATA,,,,,
1273,3820,SPI,result,13.95667024,0.00084864,0x00,0xFF,0x00,PATTERN DATA,,,,,
1274,3823,SPI,result,13.95893728,0.0008488,0x00,0xFF,0x00,PATTERN DATA,,,,,
1275,3826,SPI,result,13.96018416,0.0008488,0x20,0xFF,0x00,PATTERN DATA,,,,,
1276,3829,SPI,result,13.9614312,0.00084864,0x00,0xDF,0x20,PATTERN DATA,,,,,
1277,3832,SPI,result,13.96267808,0.00084864,0x00,0xFF,0x00,PATTERN DATA,,,,,
1278,3835,SPI,result,13.96392496,0.0008488,0x00,0xFF,0x00,PATTERN DATA,,,,,
1279,3838,SPI,result,13.96517184,0.0008488,0x00,0xFF,0x00,PATTERN DATA,,,,,
1280,3841,SPI,result,13.96641888,0.00084864,0x00,0xFF,0x00,PATTERN DATA,,,,,
1281,3844,SPI,result,13.9684592,0.0008488,0x00,0xFF,0x00,PATTERN DATA,,,,,
1282,3847,SPI,result,13.96970608,0.0008488,0x00,0xFF,0x00,PATTERN DATA,,,,,
1283,3850,SPI,result,13.97095312,0.00084864,0x00,0xFF,0x00,PATTERN DATA,,,,,
1284,3853,SPI,result,13.9722,0.00084864,0x00,0xFF,0x00,PATTERN DATA,,,,,
1285,3856,SPI,result,13.97344688,0.0008488,0x00,0xFF,0x00,PATTERN DATA,,,,,
1286,3859,SPI,result,13.97469376,0.0008488,0x00,0xFF,0x00,PATTERN DATA,,,,,
1287,3862,SPI,result,13.9759408,0.00084864,0x00,0xFF,0x00,PATTERN DATA,,,,,
1288,3865,SPI,result,13.97764112,0.00084864,0x00,0xFF,0x00,PATTERN DATA,,,,,
1289,3868,SPI,result,13.978888,0.00084864,0x00,0xFF,0x00,PATTERN DATA,,,,,
1290,3871,SPI,result,13.98013488,0.0008488,0x00,0xFF,0x00,PATTERN DATA,,,,,
1291,3874,SPI,result,13.98126848,0.00084864,0x87,0xFF,0x00,EOM,,,,,
1292,3877,SPI,result,13.98240208,0.00084864,0x47,0x76,0x89,BED,pattern fully received,,,0x89,10001001
1293,3880,SPI,result,13.98353552,0.0008488,0x89,0xB8,0x47,ACK,,,,,
1294,3883,SPI,result,13.98478256,0.00084864,0xF0,0xB8,0x47,CB1,???,0xF0,11110000,,
1295,3886,SPI,result,13.98636944,0.0008488,0x87,0x0F,0xF0,EOM,,,,,
1296,3889,SPI,result,13.98750304,0.0008488,0x47,0x82,0x7D,BED,???,,,0x7D,01111101
1297,3892,SPI,result,13.98863664,0.00084864,0x7D,0xB8,0x47,ACK,,,,,
1298,3895,SPI,result,13.98977024,0.00084864,0x07,0xB8,0x47,CB1,confirm receipt,0x07,00000111,,
1299,3898,SPI,result,13.99090368,0.0008488,0x87,0xF8,0x07,EOM,,,,,
1300,3901,SPI,result,14.0886168,0.00084864,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1301,3904,SPI,result,14.08975024,0.0008488,0x01,0xB8,0x47,ACK,,,,,
1302,3907,SPI,result,14.09201744,0.00084864,0x8B,0xB8,0x47,CB1,nothing to say?,0x8B,10001011,,
1303,3910,SPI,result,14.09315104,0.00084864,0x87,0x74,0x8B,EOM,,,,,
1304,3913,SPI,result,14.19086384,0.0008488,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1305,3916,SPI,result,14.19199744,0.00084864,0x01,0xB8,0x47,ACK,,,,,
1306,3919,SPI,result,14.19358448,0.00084864,0x8B,0xB8,0x47,CB1,nothing to say?,0x8B,10001011,,
1307,3922,SPI,result,14.19471792,0.0008488,0x87,0x74,0x8B,EOM,,,,,
1308,3925,SPI,result,14.29243136,0.00084864,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1309,3928,SPI,result,14.2935648,0.0008488,0x01,0xB8,0x47,ACK,,,,,
1310,3931,SPI,result,14.2946984,0.0008488,0x8B,0xB8,0x47,CB1,nothing to say?,0x8B,10001011,,
1311,3934,SPI,result,14.295832,0.00084864,0x87,0x74,0x8B,EOM,,,,,
1312,3937,SPI,result,14.39354512,0.0008488,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1313,3940,SPI,result,14.39467872,0.0008488,0x01,0xB8,0x47,ACK,,,,,
1314,3943,SPI,result,14.39581232,0.00084864,0x8B,0xB8,0x47,CB1,nothing to say?,0x8B,10001011,,
1315,3946,SPI,result,14.3970592,0.0008488,0x87,0x74,0x8B,EOM,,,,,
1316,3949,SPI,result,14.49567936,0.00084864,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1317,3952,SPI,result,14.49681296,0.00084864,0x01,0xB8,0x47,ACK,,,,,
1318,3955,SPI,result,14.4979464,0.0008488,0x8B,0xB8,0x47,CB1,nothing to say?,0x8B,10001011,,
1319,3958,SPI,result,14.49908,0.0008488,0x87,0x74,0x8B,EOM,,,,,
1320,3961,SPI,result,14.511776,0.00084864,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1321,3964,SPI,result,14.5129096,0.00084864,0x01,0xB8,0x47,ACK,,,,,
1322,3967,SPI,result,14.51404304,0.0008488,0x8B,0xB8,0x47,CB1,nothing to say?,0x8B,10001011,,
1323,3970,SPI,result,14.51517664,0.0008488,0x87,0x74,0x8B,EOM,,,,,
1324,3973,SPI,result,14.51642352,0.0008488,0x47,0x72,0x8D,BED,eol/direction change,,,0x8D,10001101
1325,3976,SPI,result,14.51755712,0.0008488,0x8D,0xB8,0x47,ACK,,,,,
1326,3979,SPI,result,14.51971088,0.0008488,0x07,0xB8,0x47,CB1,confirm receipt,0x07,00000111,,
1327,3982,SPI,result,14.52084448,0.0008488,0x87,0xF8,0x07,EOM,,,,,
1328,3985,SPI,result,14.61855776,0.00084864,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1329,3988,SPI,result,14.61969136,0.00084864,0x01,0xB8,0x47,ACK,,,,,
1330,3991,SPI,result,14.62127824,0.0008488,0x8B,0xB8,0x47,CB1,nothing to say?,0x8B,10001011,,
1331,3994,SPI,result,14.62241184,0.0008488,0x87,0x74,0x8B,EOM,,,,,
1332,3997,SPI,result,14.72001184,0.00084864,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1333,4000,SPI,result,14.72114544,0.00084864,0x01,0xB8,0x47,ACK,,,,,
1334,4003,SPI,result,14.72227888,0.0008488,0x8B,0xB8,0x47,CB1,nothing to say?,0x8B,10001011,,
1335,4006,SPI,result,14.72431936,0.00084864,0x87,0x74,0x8B,EOM,,,,,
1336,4009,SPI,result,14.82203264,0.0008488,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1337,4012,SPI,result,14.82316624,0.00084864,0x01,0xB8,0x47,ACK,,,,,
1338,4015,SPI,result,14.82532,0.00084864,0x8B,0xB8,0x47,CB1,nothing to say?,0x8B,10001011,,
1339,4018,SPI,result,14.8264536,0.00084864,0x87,0x74,0x8B,EOM,,,,,
1340,4021,SPI,result,14.92416672,0.0008488,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1341,4024,SPI,result,14.92530032,0.0008488,0x01,0xB8,0x47,ACK,,,,,
1342,4027,SPI,result,14.92643392,0.00084864,0x8B,0xB8,0x47,CB1,nothing to say?,0x8B,10001011,,
1343,4030,SPI,result,14.92756752,0.00084864,0x87,0x74,0x8B,EOM,,,,,
1344,4033,SPI,result,15.02584752,0.00084864,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1345,4036,SPI,result,15.02698112,0.00084864,0x01,0xB8,0x47,ACK,,,,,
1346,4039,SPI,result,15.02811456,0.0008488,0x8B,0xB8,0x47,CB1,nothing to say?,0x8B,10001011,,
1347,4042,SPI,result,15.02924816,0.0008488,0x87,0x74,0x8B,EOM,,,,,
1348,4045,SPI,result,15.12696144,0.0008488,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1349,4048,SPI,result,15.12809504,0.0008488,0x01,0xB8,0x47,ACK,,,,,
1350,4051,SPI,result,15.12922864,0.00084864,0x8B,0xB8,0x47,CB1,nothing to say?,0x8B,10001011,,
1351,4054,SPI,result,15.13036224,0.00084864,0x87,0x74,0x8B,EOM,,,,,
1352,4057,SPI,result,15.22807552,0.00084864,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1353,4060,SPI,result,15.22920896,0.0008488,0x01,0xB8,0x47,ACK,,,,,
1354,4063,SPI,result,15.23034256,0.0008488,0x8B,0xB8,0x47,CB1,nothing to say?,0x8B,10001011,,
1355,4066,SPI,result,15.23147616,0.0008488,0x87,0x74,0x8B,EOM,,,,,
1356,4069,SPI,result,15.32918944,0.0008488,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1357,4072,SPI,result,15.33032304,0.00084864,0x01,0xB8,0x47,ACK,,,,,
1358,4075,SPI,result,15.33145664,0.00084864,0x8B,0xB8,0x47,CB1,nothing to say?,0x8B,10001011,,
1359,4078,SPI,result,15.33259008,0.0008488,0x87,0x74,0x8B,EOM,,,,,
1360,4081,SPI,result,15.43030352,0.00084864,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1361,4084,SPI,result,15.43143696,0.0008488,0x01,0xB8,0x47,ACK,,,,,
1362,4087,SPI,result,15.43257056,0.0008488,0x8B,0xB8,0x47,CB1,nothing to say?,0x8B,10001011,,
1363,4090,SPI,result,15.43370416,0.00084864,0x87,0x74,0x8B,EOM,,,,,
1364,4093,SPI,result,15.45365472,0.0008488,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1365,4096,SPI,result,15.45478832,0.0008488,0x01,0xB8,0x47,ACK,,,,,
1366,4099,SPI,result,15.45592192,0.00084864,0x8B,0xB8,0x47,CB1,nothing to say?,0x8B,10001011,,
1367,4102,SPI,result,15.45705552,0.00084864,0x87,0x74,0x8B,EOM,,,,,
1368,4105,SPI,result,15.4583024,0.00084864,0x47,0xF2,0x0D,BED,eol/direction change?,,,0x0D,00001101
1369,4108,SPI,result,15.459436,0.00084864,0x0D,0xB8,0x47,ACK,,,,,
1370,4111,SPI,result,15.46056944,0.0008488,0x07,0xB8,0x47,CB1,confirm receipt,0x07,00000111,,
1371,4114,SPI,result,15.46170304,0.0008488,0x87,0xF8,0x07,EOM,,,,,
1372,4117,SPI,result,15.46283664,0.0008488,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1373,4120,SPI,result,15.46397024,0.00084864,0x01,0xB8,0x47,ACK,,,,,
1374,4123,SPI,result,15.46510368,0.0008488,0x6B,0xB8,0x47,CB1,???,0x6B,01101011,,
1375,4126,SPI,result,15.46623728,0.0008488,0x87,0x94,0x6B,EOM,,,,,
1376,4129,SPI,result,15.46771088,0.0008488,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1377,4132,SPI,result,15.46884448,0.0008488,0x01,0xB8,0x47,ACK,,,,,
1378,4135,SPI,result,15.46997808,0.0008488,0x6B,0xB8,0x47,CB1,???,0x6B,01101011,,
1379,4138,SPI,result,15.47111168,0.00084864,0x87,0x94,0x6B,EOM,,,,,
1380,4141,SPI,result,15.47235856,0.0008488,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1381,4144,SPI,result,15.47349216,0.00084864,0x01,0xB8,0x47,ACK,,,,,
1382,4147,SPI,result,15.47462576,0.00084864,0x6B,0xB8,0x47,CB1,???,0x6B,01101011,,
1383,4150,SPI,result,15.4757592,0.0008488,0x87,0x94,0x6B,EOM,,,,,
1384,4153,SPI,result,15.47700624,0.00084864,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1385,4156,SPI,result,15.47813968,0.0008488,0x01,0xB8,0x47,ACK,,,,,
1386,4159,SPI,result,15.47927328,0.0008488,0x6B,0xB8,0x47,CB1,???,0x6B,01101011,,
1387,4162,SPI,result,15.48052016,0.0008488,0x87,0x94,0x6B,EOM,,,,,
1388,4165,SPI,result,15.4817672,0.00084864,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1389,4168,SPI,result,15.48290064,0.0008488,0x01,0xB8,0x47,ACK,,,,,
1390,4171,SPI,result,15.48403424,0.0008488,0x6B,0xB8,0x47,CB1,???,0x6B,01101011,,
1391,4174,SPI,result,15.48516784,0.00084864,0x87,0x94,0x6B,EOM,,,,,
1392,4177,SPI,result,15.48641472,0.0008488,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1393,4180,SPI,result,15.48754832,0.00084864,0x01,0xB8,0x47,ACK,,,,,
1394,4183,SPI,result,15.48868192,0.00084864,0x6B,0xB8,0x47,CB1,???,0x6B,01101011,,
1395,4186,SPI,result,15.48981536,0.0008488,0x87,0x94,0x6B,EOM,,,,,
1396,4189,SPI,result,15.4910624,0.00084864,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1397,4192,SPI,result,15.49332944,0.0008488,0x01,0xB8,0x47,ACK,,,,,
1398,4195,SPI,result,15.49446304,0.00084864,0x6B,0xB8,0x47,CB1,???,0x6B,01101011,,
