name,type,start_time,duration,"mosi","miso"
"SPI","result",1.64519104,0.00084832,0x01,0xB8
"SPI","disable",1.646064,0.00000016,,
"SPI","enable",1.64616128,0.00000016,,
"SPI","result",1.6463248,0.00084832,0x6B,0xB8
"SPI","disable",1.64720576,0.00000016,,
"SPI","enable",1.6473,0.00000016,,
"SPI","result",1.64745856,0.00084832,0x87,0x94
"SPI","disable",1.648336,0.00000016,,
"SPI","enable",1.6485912,0.00000016,,
"SPI","result",1.6487056,0.00084848,0x47,0xFE
"SPI","disable",1.64958144,0.00000016,,
"SPI","enable",1.64967184,0.00000016,,
"SPI","result",1.64983936,0.00084848,0x01,0xB8
"SPI","disable",1.65071632,0.00000016,,
"SPI","enable",1.65081344,0.00000016,,
"SPI","result",1.65097312,0.00084848,0x6B,0xB8
"SPI","disable",1.65185808,0.00000016,,
"SPI","enable",1.65195232,0.00000016,,
"SPI","result",1.65210688,0.00084848,0x87,0x94
"SPI","disable",1.6529968,0.00000016,,
"SPI","enable",1.65325216,0.00000016,,
"SPI","result",1.65335408,0.00084832,0x47,0xFE
"SPI","disable",1.65524688,0.00000016,,
"SPI","enable",1.65533728,0.00000016,,
"SPI","result",1.65550816,0.00084848,0x01,0xB8
"SPI","disable",1.65638176,0.00000016,,
"SPI","enable",1.65647904,0.00000016,,
"SPI","result",1.65664192,0.00084848,0x6B,0xB8
"SPI","disable",1.65752352,0.00000016,,
"SPI","enable",1.65761776,0.00000016,,
"SPI","result",1.65777568,0.00084848,0x87,0x94
"SPI","disable",1.65866224,0.00000016,,
"SPI","enable",1.65891744,0.00000016,,
"SPI","result",1.65902288,0.00084832,0x47,0xFE
"SPI","disable",1.65990768,0.00000016,,
"SPI","enable",1.65999824,0.00000016,,
"SPI","result",1.66015664,0.00084832,0x01,0xB8
"SPI","disable",1.66104272,0.00000016,,
"SPI","enable",1.66113984,0.00000016,,
"SPI","result",1.6612904,0.00084832,0x6B,0xB8
"SPI","disable",1.66216624,0.00000016,,
"SPI","enable",1.66226064,0.00000016,,
"SPI","result",1.66242416,0.00084832,0x87,0x94
"SPI","disable",1.66329648,0.00000016,,
"SPI","enable",1.66355184,0.00000016,,
"SPI","result",1.6636712,0.00084848,0x47,0xFE
"SPI","disable",1.66456,0.00000016,,
"SPI","enable",1.66465056,0.00000016,,
"SPI","result",1.66480496,0.00084848,0x01,0xB8
"SPI","disable",1.66569504,0.00000016,,
"SPI","enable",1.66579216,0.00000016,,
"SPI","result",1.66593872,0.00084848,0x6B,0xB8
"SPI","disable",1.66681856,0.00000016,,
"SPI","enable",1.66691296,0.00000016,,
"SPI","result",1.66707248,0.00084848,0x87,0x94
"SPI","disable",1.66902192,0.00000016,,
"SPI","enable",1.66927728,0.00000016,,
"SPI","result",1.66945344,0.00084832,0x47,0xFE
"SPI","disable",1.67033984,0.00000016,,
"SPI","enable",1.67043024,0.00000016,,
"SPI","result",1.6705872,0.00084832,0x01,0xB8
"SPI","disable",1.67147472,0.00000016,,
"SPI","enable",1.67157184,0.00000016,,
"SPI","result",1.67172096,0.00084832,0x6B,0xB8
"SPI","disable",1.6725984,0.00000016,,
"SPI","enable",1.67269264,0.00000016,,
"SPI","result",1.67285472,0.00084832,0x87,0x94
"SPI","disable",1.67373712,0.00000016,,
"SPI","enable",1.67399232,0.00000016,,
"SPI","result",1.67410176,0.00084848,0x47,0xFE
"SPI","disable",1.67497408,0.00000016,,
"SPI","enable",1.67506448,0.00000016,,
"SPI","result",1.67523552,0.00084848,0x01,0xB8
"SPI","disable",1.67610896,0.00000016,,
"SPI","enable",1.67620624,0.00000016,,
"SPI","result",1.67636928,0.00084848,0x6B,0xB8
"SPI","disable",1.67725072,0.00000016,,
"SPI","enable",1.67734496,0.00000016,,
"SPI","result",1.67750304,0.00084848,0x87,0x94
"SPI","disable",1.67838944,0.00000016,,
"SPI","enable",1.67864464,0.00000016,,
"SPI","result",1.67875024,0.00084832,0x47,0xFE
"SPI","disable",1.67963488,0.00000016,,
"SPI","enable",1.67972544,0.00000016,,
"SPI","result",1.679884,0.00084832,0x01,0xB8
"SPI","disable",1.68154976,0.00000016,,
"SPI","enable",1.68164688,0.00000016,,
"SPI","result",1.68181136,0.00084832,0x6B,0xB8
"SPI","disable",1.68269136,0.00000016,,
"SPI","enable",1.68278576,0.00000016,,
"SPI","result",1.68294512,0.00084832,0x87,0x94
"SPI","disable",1.68383024,0.00000016,,
"SPI","enable",1.68408544,0.00000016,,
"SPI","result",1.68419232,0.00084832,0x47,0xFE
"SPI","disable",1.68507568,0.00000016,,
"SPI","enable",1.68516608,0.00000016,,
"SPI","result",1.68532592,0.00084848,0x01,0xB8
"SPI","disable",1.68621056,0.00000016,,
"SPI","enable",1.68630784,0.00000016,,
"SPI","result",1.68645968,0.00084848,0x6B,0xB8
"SPI","disable",1.68733424,0.00000016,,
"SPI","enable",1.68742848,0.00000016,,
"SPI","result",1.68759344,0.00084848,0x87,0x94
"SPI","disable",1.68848256,0.00000016,,
"SPI","enable",1.68873776,0.00000016,,
"SPI","result",1.68884064,0.00084848,0x47,0xFE
"SPI","disable",1.689728,0.00000016,,
"SPI","enable",1.6898184,0.00000016,,
"SPI","result",1.6899744,0.00084848,0x01,0xB8
"SPI","disable",1.69086304,0.00000016,,
"SPI","enable",1.69096016,0.00000016,,
"SPI","result",1.69110816,0.00084832,0x6B,0xB8
"SPI","disable",1.69198656,0.00000016,,
"SPI","enable",1.6920808,0.00000016,,
"SPI","result",1.69224192,0.00084832,0x87,0x94
"SPI","disable",1.69382608,0.00000016,,
"SPI","enable",1.69408144,0.00000016,,
"SPI","result",1.69416928,0.00084848,0x47,0xFE
"SPI","disable",1.69505344,0.00000016,,
"SPI","enable",1.695144,0.00000016,,
"SPI","result",1.69530304,0.00084848,0x01,0xB8
"SPI","disable",1.69618848,0.00000016,,
"SPI","enable",1.6962856,0.00000016,,
"SPI","result",1.6964368,0.00084848,0x6B,0xB8
"SPI","disable",1.697312,0.00000016,,
"SPI","enable",1.6974064,0.00000016,,
"SPI","result",1.69757056,0.00084848,0x87,0x94
"SPI","disable",1.69845088,0.00000016,,
"SPI","enable",1.69870608,0.00000016,,
"SPI","result",1.69881776,0.00084832,0x47,0xFE
"SPI","disable",1.69970576,0.00000016,,
"SPI","enable",1.69979632,0.00000016,,
"SPI","result",1.69995152,0.00084832,0x01,0xB8
"SPI","disable",1.7008408,0.00000016,,
"SPI","enable",1.70093792,0.00000016,,
"SPI","result",1.70108528,0.00084832,0x6B,0xB8
"SPI","disable",1.70196432,0.00000016,,
"SPI","enable",1.70205872,0.00000016,,
"SPI","result",1.70221904,0.00084832,0x87,0x94
"SPI","disable",1.7031032,0.00000016,,
"SPI","enable",1.7033584,0.00000016,,
"SPI","result",1.70346608,0.00084848,0x47,0xFE
"SPI","disable",1.70472,0.00000016,,
"SPI","enable",1.7048104,0.00000016,,
"SPI","result",1.70494,0.00084832,0x01,0xB8
